7.904352247714996338e-02,5.962548777461051941e-02,-2.081327140331268311e-01,-2.002715319395065308e-01,7.902806997299194336e-02,-1.772596314549446106e-02,-3.205377236008644104e-02,5.190920457243919373e-02,-2.899439632892608643e-01,-1.422758847475051880e-01,9.092805534601211548e-02,-9.735864400863647461e-02,-2.145859003067016602e-01,8.247973024845123291e-02,3.324367702007293701e-01,-2.623219788074493408e-01,-6.402122974395751953e-02,-1.275150179862976074e-01,-2.141839116811752319e-01,-1.461929678916931152e-01,3.193332850933074951e-01,-1.306350827217102051e-01,5.120560899376869202e-02,-1.213092654943466187e-01,1.248118579387664795e-01,-9.891280904412269592e-03,1.927161216735839844e-01,-3.924093842506408691e-01,1.125399917364120483e-01,-1.486419700086116791e-02,-2.593346536159515381e-01,1.770012527704238892e-01
2.169966697692871094e-01,-1.251325160264968872e-01,-2.467249780893325806e-01,-1.712101697921752930e-01,7.496031373739242554e-02,-1.278891600668430328e-02,-2.543476969003677368e-02,-1.370699107646942139e-01,-2.206327766180038452e-01,-1.720464825630187988e-01,-5.601014941930770874e-02,-7.980836182832717896e-02,-1.699662506580352783e-01,-2.190254926681518555e-01,2.877797186374664307e-01,-2.180311083793640137e-01,-1.123007833957672119e-01,-1.683751046657562256e-01,-2.682078182697296143e-01,-2.074253112077713013e-01,2.543861567974090576e-01,-3.417258337140083313e-02,1.972740143537521362e-02,3.563563153147697449e-02,9.402620047330856323e-02,-2.697341144084930420e-02,1.590657085180282593e-01,-4.156654179096221924e-01,-1.692537777125835419e-02,-1.187776476144790649e-01,-2.141618579626083374e-01,-1.883616149425506592e-01
2.392540127038955688e-01,-1.211328431963920593e-01,-1.994948536157608032e-01,-1.874022185802459717e-01,8.754016831517219543e-03,-1.282613724470138550e-01,-5.241938680410385132e-02,-5.757512897253036499e-02,-2.787790298461914062e-01,-2.356071323156356812e-01,3.684511408209800720e-02,-1.920673996210098267e-01,-2.155650854110717773e-01,-5.713092535734176636e-02,3.060719668865203857e-01,-1.964233219623565674e-01,-8.700460195541381836e-02,-1.560949236154556274e-01,-2.811016142368316650e-01,-2.517262101173400879e-01,1.064944714307785034e-01,-1.991137117147445679e-01,1.420069783926010132e-01,5.447398498654365540e-02,1.663610339164733887e-01,-4.465192183852195740e-02,3.701198101043701172e-02,-3.618409335613250732e-01,-7.484307140111923218e-02,2.513802610337734222e-02,-2.226846069097518921e-01,-1.042846217751502991e-01
1.216865256428718567e-01,-1.866150498390197754e-01,-3.068082630634307861e-01,-3.357788026332855225e-01,1.496700346469879150e-01,1.612496227025985718e-01,-2.331862002611160278e-01,1.717803925275802612e-01,-1.944151520729064941e-01,-2.432426214218139648e-01,-1.910500526428222656e-01,1.745590716600418091e-01,-2.552920281887054443e-01,-1.152725890278816223e-01,-2.638545036315917969e-01,-4.464430361986160278e-02,1.216892525553703308e-01,-3.954070061445236206e-02,-1.630086898803710938e-01,-2.991228178143501282e-02,1.392360776662826538e-01,-5.611157044768333435e-02,1.326324641704559326e-01,-1.131735295057296753e-01,-7.923267036676406860e-02,4.855491966009140015e-02,1.184722706675529480e-01,3.819781914353370667e-02,-1.897660940885543823e-01,-3.296749293804168701e-01,-1.002171561121940613e-01,-1.467951387166976929e-01
2.272892296314239502e-01,-9.004180878400802612e-02,-2.328325510025024414e-01,-2.310727387666702271e-01,1.303766015917062759e-02,-1.153381243348121643e-01,-4.398561641573905945e-02,-5.343138054013252258e-02,-2.803300023078918457e-01,-2.743052840232849121e-01,8.346259593963623047e-03,-1.773191690444946289e-01,-1.803321242332458496e-01,-1.514047943055629730e-02,2.858896851539611816e-01,-2.040889710187911987e-01,-9.434477239847183228e-02,-1.399427056312561035e-01,-3.126330673694610596e-01,-2.267136722803115845e-01,1.073068305850028992e-01,-1.281185895204544067e-01,1.645050644874572754e-01,1.116618663072586060e-01,1.339266300201416016e-01,-7.737469673156738281e-02,1.120678428560495377e-02,-3.507132232189178467e-01,-6.749892234802246094e-02,6.517250090837478638e-02,-2.246332913637161255e-01,-1.466100215911865234e-01
2.757867276668548584e-01,-3.300108015537261963e-01,-5.221890658140182495e-02,1.241699606180191040e-02,2.280859202146530151e-01,-2.004902809858322144e-01,-3.229402303695678711e-01,-1.926566660404205322e-01,-1.820179075002670288e-01,-2.371297478675842285e-01,2.058524452149868011e-02,1.673077493906021118e-01,-1.615624427795410156e-01,-1.977044343948364258e-01,1.426627486944198608e-01,-7.491520047187805176e-02,2.026828080415725708e-01,-1.347784250974655151e-01,-1.649552583694458008e-01,-1.654683202505111694e-01,-8.266174048185348511e-02,-1.934111565351486206e-01,9.885945171117782593e-02,8.935264497995376587e-02,-1.042769774794578552e-01,-1.210385113954544067e-01,-3.447951376438140869e-02,-3.061220943927764893e-01,-3.256756067276000977e-02,-1.963717490434646606e-01,-1.333990097045898438e-01,-1.261784732341766357e-01
-4.185732081532478333e-02,-1.357814967632293701e-01,-4.464237764477729797e-02,-3.967576026916503906e-01,-1.361201889812946320e-02,1.076278686523437500e-01,3.474938869476318359e-02,-1.026214137673377991e-01,-4.456962645053863525e-01,-1.739057302474975586e-01,-7.673373073339462280e-02,1.837607100605964661e-02,-1.655924767255783081e-01,-8.446107618510723114e-03,2.071713358163833618e-01,-1.759109050035476685e-01,3.999430686235427856e-02,-1.634208709001541138e-01,-1.692486703395843506e-01,3.165240585803985596e-01,1.769532859325408936e-01,-1.801797151565551758e-01,-1.408657617866992950e-02,-8.257307857275009155e-02,9.709766507148742676e-02,-1.703368425369262695e-01,3.173103928565979004e-01,-1.112464293837547302e-01,2.126585543155670166e-01,-3.805187344551086426e-02,-1.098693907260894775e-02,-1.849161237478256226e-01
2.805047929286956787e-01,-2.520366013050079346e-01,-1.418884545564651489e-01,-2.862651646137237549e-02,1.859206706285476685e-01,-2.391120344400405884e-01,-1.332837939262390137e-01,-1.142632216215133667e-01,-2.966883480548858643e-01,-3.367099165916442871e-01,6.011450663208961487e-03,2.701292932033538818e-02,-2.488391697406768799e-01,-7.137843966484069824e-02,2.262926399707794189e-01,-1.967686861753463745e-01,9.032931923866271973e-02,-3.131569921970367432e-01,-2.613593041896820068e-01,-1.950467079877853394e-01,1.698886752128601074e-01,-1.600089073181152344e-01,-3.618901222944259644e-02,6.821188330650329590e-02,1.648947224020957947e-02,-3.287847340106964111e-02,-3.499088436365127563e-02,-2.165029793977737427e-01,-6.747961044311523438e-03,-1.767369508743286133e-01,-3.745586425065994263e-02,5.865834653377532959e-03
2.375047355890274048e-01,-1.210906654596328735e-01,-1.973786801099777222e-01,-1.870054304599761963e-01,8.230636827647686005e-03,-1.301511675119400024e-01,-5.083509162068367004e-02,-5.988803505897521973e-02,-2.801193892955780029e-01,-2.337505966424942017e-01,4.029102250933647156e-02,-1.942945867776870728e-01,-2.152729928493499756e-01,-5.715555325150489807e-02,3.090603351593017578e-01,-1.991868615150451660e-01,-8.439777791500091553e-02,-1.565747112035751343e-01,-2.760074734687805176e-01,-2.508444190025329590e-01,1.075538098812103271e-01,-2.024079859256744385e-01,1.414039433002471924e-01,5.524768307805061340e-02,1.676100343465805054e-01,-4.567122086882591248e-02,3.568257018923759460e-02,-3.603891432285308838e-01,-7.745153456926345825e-02,2.360163070261478424e-02,-2.222971469163894653e-01,-1.044422909617424011e-01
-4.238895326852798462e-02,-1.234170496463775635e-01,-2.106496244668960571e-01,-2.477340400218963623e-01,-1.289207786321640015e-01,-4.643590748310089111e-02,-3.073531761765480042e-02,-1.015936210751533508e-01,-2.940726876258850098e-01,-3.260574936866760254e-01,-2.100193873047828674e-02,-2.356993705034255981e-01,-2.013709992170333862e-01,3.316304087638854980e-02,2.677794098854064941e-01,-1.763018220663070679e-01,-2.534369528293609619e-01,-1.698661446571350098e-01,-2.352181822061538696e-01,-8.950696140527725220e-02,-1.216480880975723267e-01,-3.276115059852600098e-01,1.555767357349395752e-01,-1.422224938869476318e-01,1.497229486703872681e-01,2.653010748326778412e-02,-6.398152559995651245e-02,-1.619496792554855347e-01,-9.201232343912124634e-02,9.689820557832717896e-02,-2.222577482461929321e-01,-1.013836562633514404e-01
